experimento;alpha;epsilon;esparso;acuracia;seed;dataset;peso
sparse_com_sono;1.0;0.0;;0.5127456675686477;1;mnist_0_4;791
sparse_com_sono;1.0;0.0;;0.43452033158127124;2;mnist_0_4;791
sparse_com_sono;1.0;0.0;;0.4006616063365261;3;mnist_0_4;791
sparse_com_sono;1.0;0.0;;0.4897840017357511;4;mnist_0_4;791
sparse_com_sono;1.0;0.0;;0.46468183986290257;5;mnist_0_4;791
sparse_com_sono;1.0;0.0;;0.5234481371905837;6;mnist_0_4;791
sparse_com_sono;1.0;20.0;;0.4849192405528748;1;mnist_0_4;630
sparse_com_sono;1.0;20.0;;0.431796066844294;2;mnist_0_4;643
sparse_com_sono;1.0;20.0;;0.22086008875477658;3;mnist_0_4;633
sparse_com_sono;1.0;20.0;;0.47168709599547265;4;mnist_0_4;620
sparse_com_sono;1.0;20.0;;0.4559252778886241;5;mnist_0_4;640
sparse_com_sono;1.0;20.0;;0.5234481371847844;6;mnist_0_4;641
sparse_com_sono;1.0;20.0;;0.5146915703971322;7;mnist_0_4;631
sparse_com_sono;1.0;20.0;;0.4368554168428097;8;mnist_0_4;641
sparse_com_sono;1.0;20.0;;0.22086008875477658;9;mnist_0_4;645
sparse_com_sono;1.0;50.0;;0.22086008875477658;1;mnist_0_4;412
sparse_com_sono;1.0;50.0;;0.22086008875477658;2;mnist_0_4;380
sparse_com_sono;1.0;50.0;;0.22086008875477658;3;mnist_0_4;402
sparse_com_sono;1.0;50.0;;0.22086008875477658;4;mnist_0_4;409
sparse_com_sono;1.0;50.0;;0.5357073355472651;5;mnist_0_4;385
sparse_com_sono;1.0;50.0;;0.4969838452341492;6;mnist_0_4;410
sparse_com_sono;1.0;50.0;;0.41350456909879124;8;mnist_0_4;400
sparse_com_sono;1.0;50.0;;0.22086008875477658;9;mnist_0_4;399
sparse_com_sono;1.0;50.0;;0.22086008875477658;10;mnist_0_4;406
sparse_com_sono;1.0;80.0;;0.22086008875477658;1;mnist_0_4;165
sparse_com_sono;1.0;80.0;;0.22086008875477658;2;mnist_0_4;163
sparse_com_sono;1.0;80.0;;0.22086008875477658;3;mnist_0_4;142
sparse_com_sono;1.0;80.0;;0.22086008875477658;4;mnist_0_4;164
sparse_com_sono;1.0;80.0;;0.22086008875477658;5;mnist_0_4;159
sparse_com_sono;1.0;80.0;;0.22086008875477658;6;mnist_0_4;172
sparse_com_sono;1.0;80.0;;0.22086008875477658;7;mnist_0_4;168
sparse_com_sono;1.0;80.0;;0.22086008875477658;8;mnist_0_4;145
sparse_com_sono;1.0;80.0;;0.22086008875477658;9;mnist_0_4;154
sparse_com_sono;1.0;80.0;;0.22086008875477658;10;mnist_0_4;163
sparse_com_sono;1.0;80.0;;0.22086008875477658;11;mnist_0_4;172
sparse_com_sono;1.0;80.0;;0.22086008875477658;12;mnist_0_4;174
sparse_com_sono;1.0;80.0;;0.22086008875477658;13;mnist_0_4;158
sparse_com_sono;1.0;80.0;;0.22086008875477658;14;mnist_0_4;159
sparse_com_sono;1.0;80.0;;0.22086008875477658;15;mnist_0_4;154
sparse_com_sono;1.0;80.0;;0.22086008875477658;16;mnist_0_4;159
sparse_com_sono;1.0;80.0;;0.22086008875477658;17;mnist_0_4;161
sparse_com_sono;1.0;80.0;;0.22086008875477658;18;mnist_0_4;165
sparse_com_sono;1.0;80.0;;0.22086008875477658;19;mnist_0_4;147
sparse_com_sono;1.0;80.0;;0.22086008875477658;20;mnist_0_4;168
