experimento;alpha;epsilon;esparso;acuracia;seed;dataset;peso
sparse_sem_sono;1.0;0.0;;0.4699357801210697;1;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.4676006959555886;2;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.4183693314473159;3;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.5213076455464598;4;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.523253546809148;5;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.45923331247087723;6;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.5187779684014812;7;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.4537847804452548;8;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.3876240514588509;9;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.5409612746455832;10;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.5061295934051919;11;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.5395991419001437;12;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.4074722690198597;13;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.5010702456741811;14;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.5127456662348212;15;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.5469935742025827;16;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.4856976021714052;17;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.5098268078166377;18;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.5281183056781255;19;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.4553415020643261;20;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.4477524792122734;21;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.5717065528362821;22;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.4140883433572929;23;mnist_0_9;791
sparse_sem_sono;1.0;0.0;;0.4570928161931562;24;mnist_0_9;791
sparse_sem_sono;1.0;20.0;;0.47090873402898753;1;mnist_0_9;630
sparse_sem_sono;1.0;20.0;;0.48822728093437334;2;mnist_0_9;643
sparse_sem_sono;1.0;20.0;;0.22086008875477658;3;mnist_0_9;633
sparse_sem_sono;1.0;20.0;;0.511578125778769;4;mnist_0_9;620
sparse_sem_sono;1.0;20.0;;0.5199455081616239;5;mnist_0_9;640
sparse_sem_sono;1.0;20.0;;0.45650904442833007;6;mnist_0_9;641
sparse_sem_sono;1.0;20.0;;0.5300642105363459;7;mnist_0_9;631
sparse_sem_sono;1.0;20.0;;0.45592527533115684;8;mnist_0_9;641
sparse_sem_sono;1.0;50.0;;0.22086008875477658;1;mnist_0_9;412
sparse_sem_sono;1.0;50.0;;0.22086008875477658;2;mnist_0_9;380
sparse_sem_sono;1.0;50.0;;0.22086008875477658;3;mnist_0_9;402
sparse_sem_sono;1.0;50.0;;0.22086008875477658;4;mnist_0_9;409
sparse_sem_sono;1.0;50.0;;0.516248293750178;5;mnist_0_9;385
sparse_sem_sono;1.0;50.0;;0.45456314375136564;6;mnist_0_9;410
sparse_sem_sono;1.0;50.0;;0.5168320644711399;7;mnist_0_9;389
sparse_sem_sono;1.0;50.0;;0.3430628542811705;8;mnist_0_9;400
sparse_sem_sono;1.0;50.0;;0.22086008875477658;9;mnist_0_9;399
sparse_sem_sono;1.0;50.0;;0.22086008875477658;10;mnist_0_9;406
sparse_sem_sono;1.0;80.0;;0.22086008875477658;1;mnist_0_9;165
sparse_sem_sono;1.0;80.0;;0.22086008875477658;2;mnist_0_9;163
sparse_sem_sono;1.0;80.0;;0.22086008875477658;3;mnist_0_9;142
sparse_sem_sono;1.0;80.0;;0.22086008875477658;4;mnist_0_9;164
sparse_sem_sono;1.0;80.0;;0.22086008875477658;5;mnist_0_9;159
sparse_sem_sono;1.0;80.0;;0.22086008875477658;6;mnist_0_9;172
sparse_sem_sono;1.0;80.0;;0.22086008875477658;7;mnist_0_9;168
sparse_sem_sono;1.0;80.0;;0.22086008875477658;8;mnist_0_9;145
sparse_sem_sono;1.0;80.0;;0.22086008875477658;9;mnist_0_9;154
sparse_sem_sono;1.0;80.0;;0.22086008875477658;10;mnist_0_9;163
sparse_sem_sono;1.0;80.0;;0.22086008875477658;11;mnist_0_9;172
sparse_sem_sono;1.0;80.0;;0.22086008875477658;12;mnist_0_9;174
sparse_sem_sono;1.0;80.0;;0.22086008875477658;13;mnist_0_9;158
sparse_sem_sono;1.0;80.0;;0.22086008875477658;14;mnist_0_9;159
sparse_sem_sono;1.0;80.0;;0.22086008875477658;15;mnist_0_9;154
sparse_sem_sono;1.0;80.0;;0.22086008875477658;16;mnist_0_9;159
sparse_sem_sono;1.0;80.0;;0.22086008875477658;17;mnist_0_9;161
sparse_sem_sono;1.0;80.0;;0.22086008875477658;18;mnist_0_9;165
sparse_sem_sono;1.0;80.0;;0.22086008875477658;19;mnist_0_9;147
sparse_sem_sono;1.0;80.0;;0.22086008875477658;20;mnist_0_9;168
sparse_sem_sono;1.0;80.0;;0.22086008875477658;21;mnist_0_9;170
sparse_sem_sono;1.0;80.0;;0.22086008875477658;22;mnist_0_9;149
sparse_sem_sono;1.0;80.0;;0.22086008875477658;23;mnist_0_9;144
sparse_sem_sono;1.0;80.0;;0.22086008875477658;24;mnist_0_9;170
sparse_sem_sono;1.0;90.0;;0.22086008875477658;1;mnist_0_9;90
sparse_sem_sono;1.0;90.0;;0.22086008875477658;2;mnist_0_9;91
sparse_sem_sono;1.0;90.0;;0.22086008875477658;3;mnist_0_9;72
sparse_sem_sono;1.0;90.0;;0.22086008875477658;4;mnist_0_9;89
sparse_sem_sono;2.0;0.0;;0.7003308055140578;1;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.6707530655177054;2;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.4888110486455269;3;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.467795287322896;4;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.6985794888857529;5;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.6547966554114317;6;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.7688266155343502;7;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.7166763961976269;8;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.7283518196056965;9;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.4549523232268044;10;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.47596808565129195;11;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.6721151971032958;12;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.6341700698527225;13;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.47869234888046536;14;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.7639618579991992;15;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.6423428690510052;16;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.7174547596719159;17;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.4640980686722017;18;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.4617629866640399;19;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.5170266586162859;20;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.7170655749771562;21;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.5687877036388989;22;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.4524226468937201;23;mnist_0_9;1586
sparse_sem_sono;2.0;0.0;;0.7155088609608956;24;mnist_0_9;1586
sparse_sem_sono;2.0;20.0;;0.767464488066224;1;mnist_0_9;1266
sparse_sem_sono;2.0;20.0;;0.683401445675323;2;mnist_0_9;1254
sparse_sem_sono;2.0;20.0;;0.4983459766457623;3;mnist_0_9;1289
sparse_sem_sono;2.0;20.0;;0.5538042366539465;4;mnist_0_9;1261
sparse_sem_sono;2.0;20.0;;0.7945125496417638;5;mnist_0_9;1291
sparse_sem_sono;2.0;20.0;;0.5936952728222121;6;mnist_0_9;1280
sparse_sem_sono;2.0;20.0;;0.6522669769906191;7;mnist_0_9;1262
sparse_sem_sono;2.0;20.0;;0.6837906268905355;8;mnist_0_9;1275
sparse_sem_sono;2.0;50.0;;0.5526366980014596;1;mnist_0_9;809
sparse_sem_sono;2.0;50.0;;0.703444253843938;2;mnist_0_9;758
sparse_sem_sono;2.0;50.0;;0.4395796814000103;3;mnist_0_9;807
sparse_sem_sono;2.0;50.0;;0.5824090249460944;4;mnist_0_9;814
sparse_sem_sono;2.0;50.0;;0.6024518385080077;5;mnist_0_9;832
sparse_sem_sono;2.0;50.0;;0.39657520908607913;6;mnist_0_9;803
sparse_sem_sono;2.0;50.0;;0.38801323163019913;7;mnist_0_9;792
sparse_sem_sono;2.0;50.0;;0.47090873402898753;8;mnist_0_9;804
sparse_sem_sono;2.0;50.0;;0.46390348154994204;9;mnist_0_9;813
sparse_sem_sono;2.0;50.0;;0.5456314431969167;10;mnist_0_9;793
sparse_sem_sono;2.0;80.0;;0.22086008875477658;1;mnist_0_9;338
sparse_sem_sono;2.0;80.0;;0.22086008875477658;2;mnist_0_9;324
sparse_sem_sono;2.0;80.0;;0.22086008875477658;3;mnist_0_9;317
sparse_sem_sono;2.0;80.0;;0.22086008875477658;4;mnist_0_9;331
sparse_sem_sono;2.0;80.0;;0.22086008875477658;5;mnist_0_9;322
sparse_sem_sono;2.0;80.0;;0.22086008875477658;6;mnist_0_9;352
sparse_sem_sono;2.0;80.0;;0.22086008875477658;7;mnist_0_9;328
sparse_sem_sono;2.0;80.0;;0.22086008875477658;8;mnist_0_9;305
sparse_sem_sono;2.0;80.0;;0.22086008875477658;9;mnist_0_9;324
sparse_sem_sono;2.0;80.0;;0.22086008875477658;10;mnist_0_9;335
sparse_sem_sono;2.0;80.0;;0.22086008875477658;11;mnist_0_9;335
sparse_sem_sono;2.0;80.0;;0.22086008875477658;12;mnist_0_9;349
sparse_sem_sono;2.0;80.0;;0.22086008875477658;13;mnist_0_9;318
sparse_sem_sono;2.0;80.0;;0.22086008875477658;14;mnist_0_9;325
sparse_sem_sono;2.0;80.0;;0.22086008875477658;15;mnist_0_9;339
sparse_sem_sono;2.0;80.0;;0.22086008875477658;16;mnist_0_9;312
sparse_sem_sono;2.0;80.0;;0.22086008875477658;17;mnist_0_9;286
sparse_sem_sono;2.0;80.0;;0.22086008875477658;18;mnist_0_9;313
sparse_sem_sono;2.0;80.0;;0.4658493839724794;19;mnist_0_9;313
sparse_sem_sono;2.0;80.0;;0.4524226468937201;20;mnist_0_9;310
sparse_sem_sono;2.0;80.0;;0.22086008875477658;21;mnist_0_9;333
sparse_sem_sono;2.0;80.0;;0.22086008875477658;22;mnist_0_9;309
sparse_sem_sono;2.0;80.0;;0.22086008875477658;23;mnist_0_9;321
sparse_sem_sono;2.0;80.0;;0.22086008875477658;24;mnist_0_9;337
sparse_sem_sono;2.0;90.0;;0.22086008875477658;1;mnist_0_9;172
sparse_sem_sono;2.0;90.0;;0.22086008875477658;2;mnist_0_9;182
sparse_sem_sono;2.0;90.0;;0.22086008875477658;4;mnist_0_9;174
sparse_sem_sono;3.0;0.0;;0.8015178060063037;1;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.871570343091159;2;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.7808912227672926;3;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.7509243056731921;4;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.6071220048556278;5;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.6036193797179618;6;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.848219493375397;7;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.8521113051795662;8;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.8785755988177819;9;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.8809106866889808;10;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.8147499460402944;11;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.5775442690347321;12;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.7904261527392715;13;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.4930920367355499;14;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.5008756517610051;15;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.796653046325432;16;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.7036388425957857;17;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.854640981454658;18;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.5516637450156219;19;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.8063825619176659;20;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.8443276924738092;21;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.7838100767780496;22;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.7838100756182005;23;mnist_0_9;2385
sparse_sem_sono;3.0;0.0;;0.5382370095026588;24;mnist_0_9;2385
sparse_sem_sono;3.0;20.0;;0.7326328110012894;1;mnist_0_9;1927
sparse_sem_sono;3.0;20.0;;0.7787507307230208;2;mnist_0_9;1882
sparse_sem_sono;3.0;20.0;;0.6520723897465752;3;mnist_0_9;1928
sparse_sem_sono;3.0;20.0;;0.8017123944101966;4;mnist_0_9;1897
sparse_sem_sono;3.0;20.0;;0.7380813364737645;5;mnist_0_9;1933
sparse_sem_sono;3.0;20.0;;0.8024907538830063;6;mnist_0_9;1934
sparse_sem_sono;3.0;20.0;;0.6162677569179642;7;mnist_0_9;1882
sparse_sem_sono;3.0;20.0;;0.484335470522023;8;mnist_0_9;1907
sparse_sem_sono;3.0;50.0;;0.7133683594638537;1;mnist_0_9;1235
sparse_sem_sono;3.0;50.0;;0.7190114847647353;2;mnist_0_9;1148
sparse_sem_sono;3.0;50.0;;0.8392683379518822;3;mnist_0_9;1199
sparse_sem_sono;3.0;50.0;;0.5666472067812534;4;mnist_0_9;1227
sparse_sem_sono;3.0;50.0;;0.7046117922702544;5;mnist_0_9;1219
sparse_sem_sono;3.0;50.0;;0.7155088559735445;6;mnist_0_9;1218
sparse_sem_sono;3.0;50.0;;0.37867289562938883;7;mnist_0_9;1175
sparse_sem_sono;3.0;50.0;;0.5133294360858964;8;mnist_0_9;1221
sparse_sem_sono;3.0;50.0;;0.7789453253900989;9;mnist_0_9;1191
sparse_sem_sono;3.0;50.0;;0.6497373045430292;10;mnist_0_9;1185
sparse_sem_sono;3.0;80.0;;0.22086008875477658;1;mnist_0_9;507
sparse_sem_sono;3.0;80.0;;0.22086008875477658;2;mnist_0_9;481
sparse_sem_sono;3.0;80.0;;0.5411558650850113;3;mnist_0_9;474
sparse_sem_sono;3.0;80.0;;0.6154893961113281;4;mnist_0_9;506
sparse_sem_sono;3.0;80.0;;0.4386067294696352;5;mnist_0_9;488
sparse_sem_sono;3.0;80.0;;0.5176104272495194;6;mnist_0_9;506
sparse_sem_sono;3.0;80.0;;0.5164428862135427;7;mnist_0_9;484
sparse_sem_sono;3.0;80.0;;0.22086008875477658;8;mnist_0_9;448
sparse_sem_sono;3.0;80.0;;0.4759680839115183;9;mnist_0_9;480
sparse_sem_sono;3.0;80.0;;0.22086008875477658;10;mnist_0_9;490
sparse_sem_sono;3.0;80.0;;0.22086008875477658;11;mnist_0_9;498
sparse_sem_sono;3.0;80.0;;0.5141078011259816;12;mnist_0_9;503
sparse_sem_sono;3.0;80.0;;0.5578906399936011;13;mnist_0_9;479
sparse_sem_sono;3.0;80.0;;0.22086008875477658;14;mnist_0_9;486
sparse_sem_sono;3.0;80.0;;0.702082116691072;15;mnist_0_9;505
sparse_sem_sono;3.0;80.0;;0.6598560031482417;16;mnist_0_9;482
sparse_sem_sono;3.0;80.0;;0.5041836903447375;17;mnist_0_9;449
sparse_sem_sono;3.0;80.0;;0.4903677731584217;18;mnist_0_9;456
sparse_sem_sono;3.0;80.0;;0.5039890997951239;19;mnist_0_9;468
sparse_sem_sono;3.0;80.0;;0.5553609594908594;20;mnist_0_9;476
sparse_sem_sono;3.0;80.0;;0.22086008875477658;21;mnist_0_9;497
sparse_sem_sono;3.0;80.0;;0.5088538583161465;22;mnist_0_9;468
sparse_sem_sono;3.0;80.0;;0.46293052822194874;23;mnist_0_9;490
sparse_sem_sono;3.0;80.0;;0.22086008875477658;24;mnist_0_9;499
sparse_sem_sono;3.0;90.0;;0.22086008875477658;1;mnist_0_9;262
sparse_sem_sono;3.0;90.0;;0.22086008875477658;2;mnist_0_9;266
sparse_sem_sono;3.0;90.0;;0.22086008875477658;3;mnist_0_9;255
sparse_sem_sono;3.0;90.0;;0.22086008875477658;4;mnist_0_9;265
sparse_sem_sono;4.0;0.0;;0.8600895092468314;1;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.8992021824047477;2;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.7184277078385807;3;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.9025102168188227;4;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.866705588223661;5;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.8254524228474954;6;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.5467989855667199;7;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.8789647833385642;8;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.8995913634459827;9;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.7476162677795698;10;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.8867483948844721;11;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.9005643157881043;12;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.8628137767094539;13;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.9167153162700143;14;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.8962833240445566;15;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.8375170228313811;16;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.7427515049671055;17;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.9114613788534774;18;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.9060128427683831;19;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.8857754392367807;20;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.7886748416202498;21;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.7123954071217322;22;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.8614516428041653;23;mnist_0_9;3188
sparse_sem_sono;4.0;0.0;;0.779918269265322;24;mnist_0_9;3188
sparse_sem_sono;4.0;20.0;;0.8953103707165634;1;mnist_0_9;2558
sparse_sem_sono;4.0;20.0;;0.8739054276567879;2;mnist_0_9;2545
sparse_sem_sono;4.0;20.0;;0.9108776069146739;3;mnist_0_9;2561
