experimento;alpha;epsilon;esparso;acuracia;seed;dataset;peso
sparse_com_sono;2.0;2.0;;0.5159536388609811;2;mnist_0_6;1559
sparse_com_sono;2.0;2.0;;0.3142080431435476;3;mnist_0_6;1565
sparse_com_sono;2.0;2.0;;0.5537272818628547;4;mnist_0_6;1566
sparse_com_sono;2.0;2.0;;0.501788519537147;5;mnist_0_6;1557
sparse_com_sono;2.0;2.0;;0.5308341704855867;6;mnist_0_6;1559
sparse_com_sono;2.0;2.0;;0.5458577707578294;7;mnist_0_6;1561
sparse_com_sono;2.0;2.0;;0.3305193869310961;8;mnist_0_6;1555
sparse_com_sono;2.0;2.0;;0.5351266242485904;10;mnist_0_6;1550
sparse_com_sono;2.0;2.0;;0.555873511089653;11;mnist_0_6;1570
sparse_com_sono;2.0;20.0;;0.5206753406287229;1;mnist_0_6;1270
sparse_com_sono;2.0;20.0;;0.4780369124744801;5;mnist_0_6;1295
sparse_com_sono;2.0;20.0;;0.4873372410172334;6;mnist_0_6;1284
sparse_com_sono;2.0;20.0;;0.5080841288987549;9;mnist_0_6;1300
sparse_com_sono;2.0;50.0;;0.1402203467253333;1;mnist_0_6;813
sparse_com_sono;2.0;50.0;;0.30676778020103496;2;mnist_0_6;762
sparse_com_sono;2.0;50.0;;0.4455573017257088;3;mnist_0_6;811
sparse_com_sono;2.0;50.0;;0.16239805492716536;4;mnist_0_6;818
sparse_com_sono;2.0;50.0;;0.5062240645649744;5;mnist_0_6;836
sparse_com_sono;2.0;50.0;;0.5218200017188407;7;mnist_0_6;796
sparse_com_sono;2.0;50.0;;0.3071970247389984;8;mnist_0_6;808
sparse_com_sono;2.0;50.0;;0.3980540841677138;9;mnist_0_6;817
sparse_com_sono;2.0;50.0;;0.27772213532478107;11;mnist_0_6;787
sparse_com_sono;3.0;2.0;;0.696380024381693;1;mnist_0_6;2336
sparse_com_sono;3.0;2.0;;0.6713406813044049;3;mnist_0_6;2352
sparse_com_sono;3.0;2.0;;0.5887823738770724;4;mnist_0_6;2359
sparse_com_sono;3.0;2.0;;0.47159822254260053;5;mnist_0_6;2345
sparse_com_sono;3.0;2.0;;0.5169552120123321;7;mnist_0_6;2345
sparse_com_sono;3.0;2.0;;0.5003577020141354;8;mnist_0_6;2343
sparse_com_sono;3.0;2.0;;0.5686078099908364;9;mnist_0_6;2346
sparse_com_sono;3.0;2.0;;0.6335670295609717;10;mnist_0_6;2325
sparse_com_sono;3.0;2.0;;0.640864214444812;11;mnist_0_6;2360
sparse_com_sono;3.0;20.0;;0.4223780204364885;1;mnist_0_6;1933
sparse_com_sono;3.0;20.0;;0.6515953647832806;4;mnist_0_6;1903
sparse_com_sono;3.0;20.0;;0.5056517322204335;5;mnist_0_6;1939
sparse_com_sono;3.0;20.0;;0.644584346685752;9;mnist_0_6;1930
sparse_com_sono;3.0;50.0;;0.5325511516223634;1;mnist_0_6;1241
sparse_com_sono;3.0;50.0;;0.40077264169235055;2;mnist_0_6;1154
sparse_com_sono;3.0;50.0;;0.6159679505562028;3;mnist_0_6;1205
sparse_com_sono;3.0;50.0;;0.5648876759163008;4;mnist_0_6;1233
sparse_com_sono;3.0;50.0;;0.6420088705202595;5;mnist_0_6;1225
sparse_com_sono;3.0;50.0;;0.3024753199692771;7;mnist_0_6;1181
sparse_com_sono;3.0;50.0;;0.46616110799649974;8;mnist_0_6;1227
sparse_com_sono;3.0;50.0;;0.473029043613406;9;mnist_0_6;1197
sparse_com_sono;3.0;50.0;;0.6448705131650432;10;mnist_0_6;1191
sparse_com_sono;3.0;50.0;;0.5811990218913714;11;mnist_0_6;1212
sparse_com_sono;4.0;2.0;;0.6275575900729385;2;mnist_0_6;3132
sparse_com_sono;4.0;2.0;;0.7291458004328429;3;mnist_0_6;3142
sparse_com_sono;4.0;2.0;;0.661754185369827;4;mnist_0_6;3143
sparse_com_sono;4.0;2.0;;0.7094004865640359;5;mnist_0_6;3138
sparse_com_sono;4.0;2.0;;0.6812133356419257;6;mnist_0_6;3135
sparse_com_sono;4.0;2.0;;0.6943768820020326;7;mnist_0_6;3141
sparse_com_sono;4.0;2.0;;0.6475890687409517;8;mnist_0_6;3131
