experimento;alpha;epsilon;esparso;acuracia;seed;dataset;peso
sparse_sem_sono;2.0;0.0;;0.8388941833091835;1;mnist_0_2;1582
sparse_sem_sono;2.0;0.0;;0.863044172800038;2;mnist_0_2;1582
sparse_sem_sono;2.0;0.0;;0.8986336234868197;3;mnist_0_2;1582
sparse_sem_sono;2.0;0.0;;0.8102955161900152;4;mnist_0_2;1582
sparse_sem_sono;2.0;0.0;;0.47028916206744725;5;mnist_0_2;1582
sparse_sem_sono;2.0;0.0;;0.8373053641329882;6;mnist_0_2;1582
sparse_sem_sono;2.0;0.0;;0.8052113141792329;7;mnist_0_2;1582
sparse_sem_sono;2.0;0.0;;0.8071178878380224;8;mnist_0_2;1582
sparse_sem_sono;2.0;0.0;;0.9688592371881519;9;mnist_0_2;1582
sparse_sem_sono;2.0;0.0;;0.8392119486823626;10;mnist_0_2;1582
sparse_sem_sono;2.0;0.0;;0.402287890258046;11;mnist_0_2;1582
sparse_sem_sono;2.0;20.0;;0.9685414712846487;1;mnist_0_2;1262
sparse_sem_sono;2.0;20.0;;0.9202415045003949;2;mnist_0_2;1250
sparse_sem_sono;2.0;20.0;;0.8919606000838448;3;mnist_0_2;1285
sparse_sem_sono;2.0;20.0;;0.7664442329244611;4;mnist_0_2;1257
sparse_sem_sono;2.0;20.0;;0.3114076916153256;5;mnist_0_2;1287
sparse_sem_sono;2.0;20.0;;0.9456625429455878;6;mnist_0_2;1276
sparse_sem_sono;2.0;20.0;;0.8439783929528454;7;mnist_0_2;1258
sparse_sem_sono;2.0;20.0;;0.8106132826238426;8;mnist_0_2;1271
sparse_sem_sono;2.0;20.0;;0.8735303455282477;9;mnist_0_2;1292
sparse_sem_sono;2.0;20.0;;0.9583730587778979;10;mnist_0_2;1263
sparse_sem_sono;2.0;20.0;;0.596123291512766;11;mnist_0_2;1283
sparse_sem_sono;2.0;50.0;;0.9551954342139347;1;mnist_0_2;805
sparse_sem_sono;2.0;50.0;;0.94280267045882;2;mnist_0_2;754
sparse_sem_sono;2.0;50.0;;0.6714331179639442;3;mnist_0_2;803
sparse_sem_sono;2.0;50.0;;0.9202415001820412;4;mnist_0_2;810
sparse_sem_sono;2.0;50.0;;0.9447092525838555;5;mnist_0_2;828
sparse_sem_sono;2.0;50.0;;0.6914521776421471;6;mnist_0_2;799
sparse_sem_sono;2.0;50.0;;0.9605973954044678;7;mnist_0_2;788
sparse_sem_sono;2.0;50.0;;0.9501112259339635;8;mnist_0_2;800
sparse_sem_sono;2.0;50.0;;0.8217349825944831;9;mnist_0_2;809
sparse_sem_sono;2.0;50.0;;0.8859231003436127;10;mnist_0_2;789
sparse_sem_sono;2.0;50.0;;0.5653002851343473;11;mnist_0_2;779
sparse_sem_sono;2.0;80.0;;0.36066095048486524;1;mnist_0_2;334
sparse_sem_sono;2.0;80.0;;0.36066095048486524;2;mnist_0_2;320
sparse_sem_sono;2.0;80.0;;0.36066095048486524;3;mnist_0_2;313
sparse_sem_sono;2.0;80.0;;0.36066095048486524;4;mnist_0_2;327
sparse_sem_sono;2.0;80.0;;0.36066095048486524;5;mnist_0_2;318
sparse_sem_sono;2.0;80.0;;0.36066095048486524;6;mnist_0_2;348
sparse_sem_sono;2.0;80.0;;0.36066095048486524;7;mnist_0_2;324
sparse_sem_sono;2.0;80.0;;0.36066095048486524;8;mnist_0_2;301
sparse_sem_sono;2.0;80.0;;0.36066095048486524;9;mnist_0_2;320
sparse_sem_sono;2.0;80.0;;0.36066095048486524;10;mnist_0_2;331
sparse_sem_sono;2.0;80.0;;0.36066095048486524;11;mnist_0_2;331
sparse_sem_sono;3.0;0.0;;0.9625039750672841;1;mnist_0_2;2379
sparse_sem_sono;3.0;0.0;;0.9329520200675429;2;mnist_0_2;2379
sparse_sem_sono;3.0;0.0;;0.931363204679377;3;mnist_0_2;2379
sparse_sem_sono;3.0;0.0;;0.9485224032349007;4;mnist_0_2;2379
sparse_sem_sono;3.0;0.0;;0.9707658133281009;5;mnist_0_2;2379
sparse_sem_sono;3.0;0.0;;0.9466158295192907;6;mnist_0_2;2379
sparse_sem_sono;3.0;0.0;;0.9482046449074565;7;mnist_0_2;2379
sparse_sem_sono;3.0;0.0;;0.9758500210777479;8;mnist_0_2;2379
sparse_sem_sono;3.0;0.0;;0.9787098927311493;9;mnist_0_2;2379
sparse_sem_sono;3.0;0.0;;0.9714013369908437;10;mnist_0_2;2379
sparse_sem_sono;3.0;0.0;;0.9637750256504753;11;mnist_0_2;2379
sparse_sem_sono;3.0;20.0;;0.9761677842538699;1;mnist_0_2;1921
sparse_sem_sono;3.0;20.0;;0.9605974000258638;2;mnist_0_2;1876
sparse_sem_sono;3.0;20.0;;0.9682237105328657;3;mnist_0_2;1922
sparse_sem_sono;3.0;20.0;;0.9666348970387146;4;mnist_0_2;1891
sparse_sem_sono;3.0;20.0;;0.9764855463693435;5;mnist_0_2;1927
sparse_sem_sono;3.0;20.0;;0.7915475047274851;6;mnist_0_2;1928
sparse_sem_sono;3.0;20.0;;0.9555131895488355;7;mnist_0_2;1876
sparse_sem_sono;3.0;20.0;;0.6781061351545508;8;mnist_0_2;1901
sparse_sem_sono;3.0;20.0;;0.923736899551377;9;mnist_0_2;1918
sparse_sem_sono;3.0;20.0;;0.973943444937799;10;mnist_0_2;1880
sparse_sem_sono;3.0;20.0;;0.9364474089061566;11;mnist_0_2;1943
sparse_sem_sono;3.0;50.0;;0.8646329854987029;1;mnist_0_2;1229
sparse_sem_sono;3.0;50.0;;0.9443914842560135;2;mnist_0_2;1142
sparse_sem_sono;3.0;50.0;;0.8608198315899525;3;mnist_0_2;1193
