experimento;alpha;epsilon;esparso;acuracia;seed;dataset;peso
sparse_sem_sono;20.0;80.0;;0.5323999965190888;10;cifar;50658
sparse_sem_sono;20.0;80.0;;0.5347999995946884;11;cifar;50453
sparse_sem_sono;20.0;80.0;;0.5279999992251396;12;cifar;50554
sparse_sem_sono;20.0;80.0;;0.5315999954938888;13;cifar;50582
sparse_sem_sono;20.0;80.0;;0.5307999995350837;14;cifar;50543
sparse_sem_sono;20.0;80.0;;0.5294999983906746;15;cifar;50402
sparse_sem_sono;30.0;0.0;;0.5841000005602837;1;cifar;377040
sparse_sem_sono;30.0;0.0;;0.5847999969124794;2;cifar;377040
sparse_sem_sono;30.0;0.0;;0.5765999954938889;3;cifar;377040
sparse_sem_sono;30.0;0.0;;0.5786999967694283;4;cifar;377040
sparse_sem_sono;30.0;0.0;;0.5797999960184097;5;cifar;377040
sparse_sem_sono;30.0;0.0;;0.5879000002145767;6;cifar;377040
sparse_sem_sono;30.0;0.0;;0.5875999993085861;7;cifar;377040
sparse_sem_sono;30.0;0.0;;0.5811999952793121;8;cifar;377040
sparse_sem_sono;30.0;0.0;;0.5864999997615814;9;cifar;377040
sparse_sem_sono;30.0;0.0;;0.5788999968767166;10;cifar;377040
sparse_sem_sono;30.0;80.0;;0.5629999974370002;1;cifar;76174
sparse_sem_sono;30.0;80.0;;0.5637999972701073;2;cifar;76261
sparse_sem_sono;30.0;80.0;;0.5562999978661537;3;cifar;76707
sparse_sem_sono;30.0;80.0;;0.5636999958753586;4;cifar;76593
sparse_sem_sono;30.0;80.0;;0.5633999982476234;6;cifar;76391
sparse_sem_sono;30.0;80.0;;0.563099997639656;7;cifar;76698
sparse_sem_sono;30.0;80.0;;0.5627999946475029;8;cifar;76018
sparse_sem_sono;30.0;80.0;;0.5564999964833259;9;cifar;76505
sparse_sem_sono;30.0;80.0;;0.5631999972462655;10;cifar;76583
sparse_sem_sono;30.0;80.0;;0.5619999992847443;11;cifar;75977
sparse_sem_sono;30.0;80.0;;0.5592999988794327;12;cifar;76256
sparse_sem_sono;30.0;80.0;;0.5607999977469444;13;cifar;76195
sparse_sem_sono;30.0;80.0;;0.5622999989986419;14;cifar;76300
sparse_sem_sono;40.0;0.0;;0.6075999981164932;1;cifar;505920
sparse_sem_sono;40.0;0.0;;0.6077999991178512;2;cifar;505920
sparse_sem_sono;40.0;0.0;;0.5947999969124794;5;cifar;505920
sparse_sem_sono;40.0;0.0;;0.5996999993920327;6;cifar;505920
sparse_sem_sono;40.0;0.0;;0.6014999994635581;7;cifar;505920
sparse_sem_sono;40.0;0.0;;0.5992000007629394;8;cifar;505920
sparse_sem_sono;40.0;0.0;;0.5961000013351441;9;cifar;505920
sparse_sem_sono;40.0;0.0;;0.6013999956846238;10;cifar;505920
sparse_sem_sono;40.0;0.0;;0.5925999942421913;11;cifar;505920
sparse_sem_sono;40.0;80.0;;0.5760999968647957;1;cifar;102076
sparse_sem_sono;40.0;80.0;;0.579199997484684;2;cifar;102258
sparse_sem_sono;40.0;80.0;;0.5817999973893165;3;cifar;102826
sparse_sem_sono;40.0;80.0;;0.5768999975919723;5;cifar;102557
sparse_sem_sono;40.0;80.0;;0.5809999993443489;6;cifar;102585
sparse_sem_sono;40.0;80.0;;0.5735999965667724;7;cifar;102887
sparse_sem_sono;40.0;80.0;;0.5791999983787537;9;cifar;102438
sparse_sem_sono;40.0;80.0;;0.5800999948382377;10;cifar;102853
sparse_sem_sono;40.0;80.0;;0.5770999959111214;11;cifar;102107
sparse_sem_sono;40.0;80.0;;0.5769999971985817;12;cifar;102213
sparse_sem_sono;40.0;80.0;;0.5808999979496002;13;cifar;102300
sparse_sem_sono;40.0;80.0;;0.5749999955296516;14;cifar;102392
sparse_sem_sono;50.0;0.0;;0.6052000012993812;1;cifar;636400
sparse_sem_sono;50.0;0.0;;0.6099000000953674;2;cifar;636400
sparse_sem_sono;50.0;0.0;;0.6098999962210655;3;cifar;636400
sparse_sem_sono;50.0;0.0;;0.6065999954938889;4;cifar;636400
sparse_sem_sono;50.0;0.0;;0.6126000002026558;5;cifar;636400
sparse_sem_sono;50.0;0.0;;0.607600000500679;6;cifar;636400
sparse_sem_sono;50.0;0.0;;0.6131000006198883;7;cifar;636400
sparse_sem_sono;50.0;0.0;;0.6076999977231026;8;cifar;636400
sparse_sem_sono;50.0;0.0;;0.612300001680851;9;cifar;636400
sparse_sem_sono;50.0;0.0;;0.6105999964475631;10;cifar;636400
sparse_sem_sono;50.0;0.0;;0.6124000012874603;11;cifar;636400
sparse_sem_sono;50.0;0.0;;0.6157999983429909;12;cifar;636400
sparse_sem_sono;50.0;0.0;;0.6145999988913536;13;cifar;636400
sparse_sem_sono;50.0;0.0;;0.6044999986886979;14;cifar;636400
sparse_sem_sono;50.0;80.0;;0.5842000004649163;1;cifar;128448
sparse_sem_sono;50.0;80.0;;0.5861999973654747;2;cifar;128886
sparse_sem_sono;50.0;80.0;;0.5917999994754791;3;cifar;129129
sparse_sem_sono;50.0;80.0;;0.5899999979138374;4;cifar;129224
sparse_sem_sono;50.0;80.0;;0.5903999975323677;5;cifar;129029
sparse_sem_sono;50.0;80.0;;0.586099995970726;6;cifar;128830
sparse_sem_sono;50.0;80.0;;0.5893999955058098;7;cifar;129038
sparse_sem_sono;50.0;80.0;;0.5913999980688095;8;cifar;128766
sparse_sem_sono;50.0;80.0;;0.5822999960184098;9;cifar;128894
sparse_sem_sono;50.0;80.0;;0.5884999996423721;10;cifar;129187
sparse_sem_sono;50.0;80.0;;0.5891999998688697;11;cifar;128350
sparse_sem_sono;50.0;80.0;;0.5887999990582466;12;cifar;128712
sparse_sem_sono;50.0;80.0;;0.5947000002861023;13;cifar;128637
sparse_sem_sono;50.0;80.0;;0.5908999961614608;14;cifar;128718
sparse_sem_sono;50.0;80.0;;0.5903999984264374;15;cifar;128480
sparse_sem_sono;100.0;0.0;;0.6412000003457069;1;cifar;1312800
sparse_sem_sono;100.0;0.0;;0.6479999995231629;2;cifar;1312800
sparse_sem_sono;100.0;0.0;;0.6450000029802322;3;cifar;1312800
sparse_sem_sono;100.0;0.0;;0.6427000021934509;4;cifar;1312800
sparse_sem_sono;100.0;0.0;;0.641100001335144;5;cifar;1312800
sparse_sem_sono;100.0;0.0;;0.6413999998569488;6;cifar;1312800
sparse_sem_sono;100.0;0.0;;0.6428000003099441;7;cifar;1312800
sparse_sem_sono;100.0;0.0;;0.6424999970197678;8;cifar;1312800
sparse_sem_sono;100.0;0.0;;0.6411999994516373;9;cifar;1312800
sparse_sem_sono;100.0;0.0;;0.6416999942064285;10;cifar;1312800
sparse_sem_sono;100.0;0.0;;0.6424000000953675;11;cifar;1312800
sparse_sem_sono;100.0;50.0;;0.637899997830391;1;cifar;658274
sparse_sem_sono;100.0;50.0;;0.6394999992847442;2;cifar;657934
sparse_sem_sono;100.0;50.0;;0.6320999997854233;3;cifar;659227
sparse_sem_sono;100.0;50.0;;0.6384000006318092;4;cifar;657640
sparse_sem_sono;100.0;80.0;;0.6199999997019767;1;cifar;265174
sparse_sem_sono;100.0;80.0;;0.628999999165535;2;cifar;265724
sparse_sem_sono;100.0;80.0;;0.6221999993920326;3;cifar;266571
sparse_sem_sono;100.0;80.0;;0.6279999983310699;4;cifar;266397
sparse_sem_sono;100.0;80.0;;0.6306999999284745;5;cifar;266071
sparse_sem_sono;100.0;80.0;;0.6247999966144562;6;cifar;265805
sparse_sem_sono;100.0;80.0;;0.6215999972820282;7;cifar;266174
sparse_sem_sono;100.0;80.0;;0.6250999987125396;8;cifar;265467
sparse_sem_sono;100.0;80.0;;0.6219000023603439;9;cifar;265987
sparse_sem_sono;100.0;80.0;;0.6279999995231629;10;cifar;266308
sparse_sem_sono;100.0;90.0;;0.602600000500679;1;cifar;134689
sparse_sem_sono;100.0;90.0;;0.6167000022530555;2;cifar;135403
sparse_sem_sono;100.0;90.0;;0.606199997663498;3;cifar;135216
sparse_sem_sono;100.0;90.0;;0.6060000029206276;4;cifar;135429
sparse_sem_sono;100.0;90.0;;0.6093000012636185;5;cifar;135120
sparse_sem_sono;100.0;90.0;;0.6021999952197075;6;cifar;134729
sparse_sem_sono;100.0;90.0;;0.6062999984622002;7;cifar;134968
sparse_sem_sono;100.0;90.0;;0.6083000019192696;8;cifar;134648
sparse_sem_sono;100.0;90.0;;0.6099000015854835;9;cifar;134968
sparse_sem_sono;100.0;90.0;;0.6051999974250794;12;cifar;134559
sparse_sem_sono;100.0;90.0;;0.602199999988079;13;cifar;134990
sparse_sem_sono;100.0;90.0;;0.6033000013232231;14;cifar;134845
sparse_sem_sono;100.0;90.0;;0.6026000002026558;15;cifar;134875
sparse_sem_sono;110.0;0.0;;0.6501000016927719;1;cifar;1452880
sparse_sem_sono;110.0;0.0;;0.6450000005960465;2;cifar;1452880
sparse_sem_sono;110.0;0.0;;0.6492000019550324;3;cifar;1452880
sparse_sem_sono;110.0;0.0;;0.6418000012636185;4;cifar;1452880
sparse_sem_sono;110.0;0.0;;0.6449999988079071;5;cifar;1452880
sparse_sem_sono;110.0;0.0;;0.6503999984264374;6;cifar;1452880
sparse_sem_sono;110.0;0.0;;0.6410000014305115;7;cifar;1452880
sparse_sem_sono;110.0;0.0;;0.6514000004529953;8;cifar;1452880
sparse_sem_sono;110.0;0.0;;0.6477999985218048;9;cifar;1452880
sparse_sem_sono;110.0;0.0;;0.6474000018835068;12;cifar;1452880
sparse_sem_sono;110.0;0.0;;0.6489000010490418;13;cifar;1452880
sparse_sem_sono;110.0;50.0;;0.6451000010967255;1;cifar;728531
sparse_sem_sono;110.0;50.0;;0.6375000023841858;4;cifar;727640
sparse_sem_sono;110.0;80.0;;0.6333000037074089;1;cifar;293511
sparse_sem_sono;110.0;80.0;;0.622899996638298;2;cifar;293810
sparse_sem_sono;110.0;80.0;;0.6261999988555909;3;cifar;295146
sparse_sem_sono;110.0;80.0;;0.6206000006198883;4;cifar;294562
sparse_sem_sono;110.0;80.0;;0.6306999987363815;5;cifar;294162
sparse_sem_sono;110.0;80.0;;0.6311999988555909;6;cifar;294255
sparse_sem_sono;110.0;80.0;;0.6238999962806702;7;cifar;294506
sparse_sem_sono;110.0;80.0;;0.6309999990463256;8;cifar;293712
sparse_sem_sono;110.0;80.0;;0.6254000008106232;9;cifar;294231
sparse_sem_sono;110.0;80.0;;0.6312000000476837;12;cifar;294191
sparse_sem_sono;110.0;80.0;;0.6298000013828278;13;cifar;294079
sparse_sem_sono;110.0;80.0;;0.6272999992966652;15;cifar;294104
sparse_sem_sono;110.0;90.0;;0.612300001680851;1;cifar;149145
sparse_sem_sono;110.0;90.0;;0.6114999970793724;2;cifar;149788
sparse_sem_sono;120.0;0.0;;0.6545000022649765;1;cifar;1594560
sparse_sem_sono;120.0;0.0;;0.6450000005960465;2;cifar;1594560
sparse_sem_sono;120.0;0.0;;0.6550999987125397;3;cifar;1594560
sparse_sem_sono;120.0;0.0;;0.6546999990940094;4;cifar;1594560
sparse_sem_sono;120.0;0.0;;0.6495999997854233;5;cifar;1594560
sparse_sem_sono;120.0;0.0;;0.6495000010728836;6;cifar;1594560
sparse_sem_sono;120.0;0.0;;0.6510000014305115;7;cifar;1594560
sparse_sem_sono;120.0;0.0;;0.6495999985933304;8;cifar;1594560
sparse_sem_sono;120.0;0.0;;0.6581000000238418;9;cifar;1594560
sparse_sem_sono;120.0;0.0;;0.6497000008821487;12;cifar;1594560
sparse_sem_sono;120.0;0.0;;0.6485999989509582;13;cifar;1594560
sparse_sem_sono;120.0;0.0;;0.6529000002145767;14;cifar;1594560
